homology_group,1,2,3,4
250249,1,1,1,1
250250,1,1,1,1
250251,1,1,1,1
250252,1,0,0,0
250253,1,0,0,1
250254,1,0,0,0
250255,1,0,0,0
250256,1,0,0,0
250257,1,1,1,1
250258,1,1,1,1
250259,1,0,1,0
250260,1,1,1,1
250261,1,0,0,0
250262,1,1,1,1
250263,1,0,0,0
250264,1,1,1,1
250265,0,1,1,1
250266,1,1,1,1
250267,1,0,0,0
250268,1,1,1,1
250269,1,0,0,0
250270,1,1,1,1
250271,0,1,1,0
250272,1,0,1,0
250273,0,1,0,1
250274,1,0,0,0
250275,1,1,1,1
250276,1,0,0,0
250277,1,1,1,1
250278,1,1,1,1
250279,1,1,0,1
250280,1,1,1,1
250281,0,1,1,1
250282,1,0,0,0
250283,1,0,1,1
250284,1,1,1,1
250285,1,1,1,1
250286,1,1,0,0
250287,1,1,1,1
250288,1,1,1,1
250289,1,1,1,1
250290,1,0,0,0
250291,1,0,0,1
250292,1,1,1,1
250293,1,1,1,1
250294,1,0,0,0
250295,1,0,0,1
250296,1,1,1,1
250297,1,1,1,1
250298,1,0,0,0
250299,1,1,1,1
250300,1,1,1,1
250301,1,0,1,1
250302,1,0,0,1
250303,1,1,1,1
250304,1,1,1,1
250305,1,0,0,1
250306,1,0,0,0
250307,1,1,0,0
250308,1,0,0,0
250309,1,1,1,1
250310,1,1,1,1
250311,1,0,0,0
250312,1,1,1,1
250313,1,1,1,1
250314,1,1,1,1
250315,1,1,1,1
250316,1,0,0,0
250317,1,1,0,1
250318,1,1,1,1
250319,1,1,1,1
250320,1,1,1,1
250321,1,0,1,1
250322,0,0,1,1
250323,1,0,0,0
250324,1,0,0,0
250325,1,1,1,1
250326,1,1,1,1
250327,1,1,1,1
250328,1,0,0,1
250329,1,1,1,1
250330,1,1,1,1
250331,1,1,1,1
250332,1,1,1,1
250333,1,1,1,1
250334,0,1,1,1
250335,0,1,1,1
250336,0,1,0,1
250337,1,1,1,1
250338,1,1,1,1
250339,1,1,1,1
250340,1,0,0,0
250341,1,0,0,0
250342,1,0,0,0
250343,1,1,0,1
250344,0,1,1,1
250345,1,0,0,0
250346,1,1,1,1
250347,1,1,1,1
250348,1,1,1,1
250349,1,1,1,1
250350,0,1,0,1
250351,1,1,1,1
250352,1,1,1,1
250353,1,1,1,1
250354,1,1,1,1
250355,0,1,0,1
250356,0,0,0,1
250357,1,0,0,0
250358,1,1,0,1
250359,1,1,0,0
250360,1,1,0,1
250361,1,1,1,1
250362,1,1,1,1
250363,1,0,0,0
250364,1,1,1,1
250365,1,1,1,1
250366,1,1,1,1
250367,1,1,1,1
250368,1,1,1,1
250369,1,0,0,0
250370,1,0,0,0
250371,1,0,0,0
250372,1,1,1,0
250373,1,1,1,1
250374,1,1,1,1
250375,1,1,1,1
250376,0,1,1,1
250377,1,1,1,1
250378,1,0,0,0
250379,0,1,1,1
250380,0,0,0,1
250381,1,1,1,1
250382,1,1,1,1
250383,1,1,1,0
250384,1,1,1,1
250385,1,0,0,0
250386,1,1,1,1
250387,1,1,1,1
250388,1,1,0,1
250389,1,1,1,1
250390,1,1,1,1
250391,1,1,1,1
250392,1,1,1,1
250393,1,0,0,0
250394,1,0,0,0
250395,1,1,0,1
250396,1,1,1,1
250397,1,1,1,1
250398,1,0,0,0
250399,1,0,0,0
250400,1,1,1,1
250401,1,0,0,0
250402,1,1,1,1
250403,1,1,1,1
250404,1,0,0,0
250405,1,1,1,1
250406,1,1,0,0
250407,1,1,1,1
250408,1,1,1,1
250409,1,1,1,1
250410,1,1,1,1
250411,1,1,0,1
250412,1,1,1,1
250413,1,0,1,0
250414,1,0,0,0
250415,1,1,1,1
250416,1,1,1,1
250417,1,0,0,0
250418,1,0,0,0
250419,1,1,1,1
250420,1,1,1,1
250421,1,0,0,0
250422,1,1,1,1
250423,1,0,1,1
250424,1,1,0,0
250425,1,1,1,1
250426,1,1,1,1
250427,1,1,1,1
250428,1,1,1,1
250429,1,1,1,1
250430,1,1,1,1
250431,1,1,1,1
250432,1,1,1,1
250433,1,0,0,0
250434,1,1,1,1
250435,1,0,0,1
250436,1,0,0,0
250437,1,1,1,1
250438,1,1,0,0
250439,1,0,0,0
250440,1,0,0,0
250441,1,0,0,0
250442,1,0,0,0
250443,1,0,0,0
250444,0,1,1,1
250445,0,1,1,1
250446,1,1,0,0
250447,1,0,0,1
250448,1,1,1,1
250449,1,1,1,1
250450,1,1,1,1
250451,1,1,1,1
250452,1,1,1,1
250453,1,1,1,1
250454,1,1,1,1
250455,1,1,1,1
250456,1,1,1,1
250457,1,0,0,0
250458,1,0,0,0
250459,1,1,1,1
250460,1,1,1,1
250461,1,1,1,1
250462,1,1,1,1
250463,1,0,0,0
250464,0,0,1,0
250465,1,1,1,1
250466,1,0,0,0
250467,1,0,1,1
250468,1,1,1,1
250469,1,0,1,0
250470,1,0,0,0
250471,1,1,1,0
250472,1,1,1,0
250473,0,0,1,0
250474,1,0,0,0
250475,1,1,0,1
250476,1,0,0,0
250477,1,1,1,1
250478,1,1,1,1
250479,1,0,0,0
250480,1,0,0,0
250481,1,1,1,1
250482,1,0,0,0
250483,1,1,1,1
250484,1,1,1,1
250485,1,1,1,1
250486,1,1,0,0
250487,1,0,0,0
250488,1,0,0,0
250489,1,0,0,0
250490,1,0,0,0
250491,1,1,1,1
250492,1,1,1,1
250493,0,1,1,1
250494,1,1,0,0
250495,1,0,0,0
250496,0,0,0,1
250497,1,1,1,1
250498,1,1,1,1
250499,1,1,1,1
250500,0,1,0,1
250501,1,0,0,0
250502,1,1,1,1
250503,1,1,0,0
250504,1,1,1,1
250505,1,1,1,1
250506,1,1,1,1
250507,1,0,0,0
250508,1,1,1,1
250509,1,1,1,1
250510,1,1,1,1
250511,1,0,0,0
250512,1,0,0,0
250513,1,0,0,1
250514,1,1,1,1
250515,1,1,1,1
250516,1,1,1,1
250517,1,1,1,1
250518,1,1,1,1
250519,1,1,1,1
250520,1,1,1,1
250521,1,0,0,0
250522,1,1,1,1
250523,1,1,1,1
250524,1,1,1,1
250525,1,1,1,1
250526,1,1,0,0
250527,1,1,1,1
250528,1,1,1,1
250529,1,0,0,0
250530,1,0,0,0
250531,1,1,1,1
250532,1,1,1,1
250533,1,1,1,1
250534,1,1,1,1
250535,1,1,1,1
250536,1,1,1,1
250537,1,1,1,1
250538,1,1,1,0
250539,1,0,0,0
250540,1,0,0,0
250541,1,0,0,0
250542,1,0,0,0
250543,1,1,1,1
250544,1,0,1,1
250545,1,0,1,1
250546,1,0,1,1
250547,1,0,1,1
250548,1,0,0,0
250549,1,1,1,1
250550,1,1,0,0
250551,1,0,0,0
250552,1,1,0,0
250553,1,1,1,1
250554,1,0,0,0
250555,1,1,1,1
250556,1,1,1,1
250557,0,1,1,1
250558,1,1,1,1
250559,1,1,1,1
250560,1,1,1,1
250561,1,1,1,1
250562,1,0,0,0
250563,1,1,1,1
250564,1,1,1,1
250565,1,1,1,1
250566,1,0,0,0
250567,1,1,1,1
250568,1,1,1,1
250569,1,1,1,1
250570,1,1,1,1
250571,1,0,0,0
250572,1,0,0,0
250573,1,1,1,1
250574,1,0,1,1
250575,1,0,1,1
250576,1,0,1,0
250577,1,0,0,0
250578,1,0,0,0
250579,1,0,0,0
250580,1,0,0,0
250581,1,1,0,0
250582,1,0,0,0
250583,1,0,0,0
250584,1,1,1,1
250585,1,1,1,1
250586,1,0,0,0
250587,1,0,0,0
250588,1,1,1,1
250589,1,0,0,0
250590,1,0,0,0
250591,1,1,0,1
250592,1,0,0,0
250593,1,0,0,0
250594,1,0,0,0
250595,1,1,1,1
250596,1,1,1,1
250597,1,1,1,1
250598,1,1,1,1
250599,1,1,1,1
250600,1,0,0,0
250601,1,0,0,0
250602,1,1,0,1
250603,1,1,1,0
250604,1,0,0,1
250605,1,1,1,1
250606,0,0,1,1
250607,1,1,0,0
250608,1,0,0,0
250609,1,0,0,0
250610,1,0,0,0
250611,1,1,0,1
250612,1,1,0,0
250613,1,1,1,1
250614,1,0,0,0
250615,1,0,0,0
250616,1,0,0,0
250617,1,0,0,0
250618,1,0,0,0
250619,1,0,0,0
250620,1,1,1,1
250621,1,0,0,0
250622,1,0,0,0
250623,1,0,0,0
250624,1,0,0,0
250625,1,1,0,0
250626,1,0,0,0
250627,1,1,1,1
250628,1,1,1,1
250629,1,0,0,0
250630,1,1,1,1
250631,1,1,0,1
250632,1,1,1,1
250633,1,1,1,1
250634,1,1,1,1
250635,1,1,1,1
250636,1,1,1,1
250637,1,0,0,0
250638,1,0,0,0
250639,1,0,0,0
250640,1,1,0,0
250641,1,1,0,0
250642,1,0,0,0
250643,1,1,1,1
250644,1,1,1,1
250645,0,1,0,0
250646,1,1,0,1
250647,0,0,1,1
250648,0,1,0,1
250649,0,0,1,0
250650,0,1,0,0
250651,1,0,0,0
250652,0,1,0,1
250653,1,0,0,0
250654,0,0,0,1
250655,0,0,0,1
250656,1,0,0,0
250657,1,0,0,0
250658,1,0,0,0
250659,1,0,0,1
250660,1,1,1,1
250661,1,1,1,1
250662,1,1,1,1
250663,1,0,0,0
250664,1,0,0,0
250665,1,0,0,0
250666,1,0,0,0
250667,1,0,0,1
250668,1,0,0,0
250669,1,1,1,1
250670,1,1,1,1
250671,1,1,1,1
250672,1,1,1,1
250673,1,1,1,0
250674,1,1,1,1
250675,1,0,0,0
250676,1,1,1,1
250677,1,1,1,1
250678,1,0,0,0
250679,1,1,1,1
250680,1,1,1,1
250681,1,1,1,1
250682,1,1,1,1
250683,1,1,1,1
250684,1,0,0,0
250685,1,1,0,0
250686,1,1,1,1
250687,1,1,1,1
250688,1,1,1,1
250689,1,1,1,1
250690,1,1,1,1
250691,1,1,1,1
250692,1,0,0,1
250693,1,1,1,1
250694,1,1,1,1
250695,1,0,1,1
250696,1,1,1,1
250697,1,1,1,1
250698,1,1,1,1
250699,1,1,1,1
250700,1,1,1,1
250701,0,1,0,1
250702,1,0,1,0
250703,1,0,0,0
250704,1,0,0,0
250705,1,1,1,1
250706,1,1,1,1
250707,1,1,1,1
250708,1,1,1,1
250709,1,1,1,1
250710,1,1,1,1
250711,1,1,1,1
250712,1,0,0,0
250713,1,0,0,0
250714,1,0,0,0
250715,1,0,0,0
250716,1,0,0,1
250717,1,1,1,1
250718,1,1,1,1
250719,1,0,0,0
250720,1,1,1,1
250721,1,1,1,1
250722,1,1,1,1
250723,1,1,1,1
250724,1,1,1,1
250725,1,1,1,1
250726,1,0,0,0
250727,1,1,1,1
250728,1,1,1,1
250729,1,1,1,1
250730,0,1,1,1
250731,1,1,1,1
250732,1,1,1,1
250733,1,0,1,0
250734,0,1,0,1
250735,1,1,1,1
250736,1,1,1,1
250737,1,0,1,0
250738,1,1,1,1
250739,1,0,0,0
250740,1,0,1,1
250741,1,1,1,1
250742,1,0,0,0
250743,1,1,1,1
250744,1,1,1,1
250745,1,1,1,1
250746,1,1,1,1
250747,1,1,1,1
250748,1,1,1,1
250749,1,1,1,1
250750,0,1,1,1
250751,1,1,1,0
250752,1,0,0,0
250753,1,0,0,0
250754,1,0,0,0
250755,1,1,1,1
250756,1,0,0,0
250757,1,0,0,0
250758,1,1,1,1
250759,1,1,1,1
250760,1,1,1,1
250761,1,1,1,1
250762,1,0,0,0
250763,1,1,1,1
250764,1,1,0,1
250765,1,0,0,0
250766,1,0,0,0
250767,1,1,1,0
250768,1,1,1,1
250769,1,0,0,0
250770,1,1,1,1
250771,1,1,1,1
250772,1,0,0,0
250773,1,0,0,0
250774,1,0,0,1
250775,1,1,1,1
250776,1,1,1,1
250777,1,1,1,1
250778,1,0,0,0
250779,1,1,0,1
250780,1,1,1,1
250781,1,1,1,1
250782,1,1,1,1
250783,1,1,1,1
250784,1,1,1,1
250785,1,1,1,1
250786,1,1,1,1
250787,1,1,1,1
250788,0,0,1,1
250789,0,1,1,0
250790,1,1,1,1
250791,1,1,1,1
250792,1,1,1,1
250793,1,1,1,1
250794,1,1,1,1
250795,1,1,1,1
250796,1,1,1,1
250797,1,0,0,1
250798,1,1,1,1
250799,1,0,0,0
250800,1,1,0,1
250801,1,0,1,1
250802,1,0,1,1
250803,1,1,1,1
250804,1,0,1,0
250805,1,1,1,1
250806,1,0,0,0
250807,1,1,1,1
250808,1,0,0,0
250809,1,1,0,0
250810,1,1,1,1
250811,1,0,0,0
250812,1,0,1,0
250813,1,1,1,1
250814,1,1,1,1
250815,1,1,0,1
250816,1,0,0,0
250817,1,1,1,1
250818,1,0,0,0
250819,1,0,0,0
250820,1,0,0,0
250821,1,1,1,1
250822,1,1,1,1
250823,1,0,0,0
250824,1,1,1,1
250825,1,1,1,1
250826,1,0,0,0
250827,1,1,1,1
250828,1,1,1,1
250829,1,1,1,1
250830,1,1,1,1
250831,1,1,1,1
250832,1,0,0,0
250833,1,1,1,1
250834,1,1,1,1
250835,1,1,1,1
250836,1,1,1,1
250837,1,1,1,1
250838,1,1,1,1
250839,1,0,0,0
250840,1,0,0,0
250841,1,1,1,1
250842,1,1,0,0
250843,1,1,1,1
250844,1,0,0,0
250845,1,0,0,0
250846,1,1,1,1
250847,1,0,0,0
250848,1,0,0,0
250849,1,0,0,0
250850,1,1,1,1
250851,1,0,0,0
250852,1,1,1,1
250853,1,1,1,1
250854,1,1,1,1
250855,1,1,1,1
250856,1,0,0,0
250857,1,1,1,1
250858,1,1,1,1
250859,1,1,0,0
250860,0,1,1,0
250861,1,0,0,0
250862,1,0,0,0
250863,1,0,0,0
250864,1,1,0,1
250865,1,1,1,1
250866,1,0,0,0
250867,1,0,0,0
250868,1,1,1,1
250869,1,1,1,1
250870,1,1,1,1
250871,1,1,1,1
250872,1,0,0,0
250873,1,1,1,1
250874,1,1,1,1
250875,1,0,0,0
250876,1,0,0,0
250877,1,0,0,0
250878,1,1,1,1
250879,1,0,0,0
250880,1,0,0,0
250881,1,0,1,0
250882,1,1,1,1
250883,1,1,1,1
250884,1,0,0,0
250885,1,1,1,1
250886,1,1,1,1
250887,1,1,1,1
250888,1,0,0,0
250889,1,0,0,0
250890,1,1,1,1
250891,1,1,1,1
250892,1,1,1,0
250893,1,0,0,0
250894,1,0,0,0
250895,1,0,0,0
250896,1,1,1,1
250897,1,1,1,1
250898,1,1,0,1
250899,1,1,1,1
250900,1,1,1,1
250901,1,1,1,1
250902,1,1,1,1
250903,1,1,1,1
250904,1,0,0,0
250905,1,1,1,1
250906,1,0,0,0
250907,1,1,1,0
250908,1,1,1,1
250909,1,1,1,1
250910,1,0,0,0
250911,1,0,0,0
250912,1,0,0,0
250913,1,1,1,1
250914,1,1,1,1
250915,1,1,1,1
250916,1,0,1,0
250917,1,0,1,0
250918,1,0,1,0
250919,1,0,0,0
250920,1,1,1,1
250921,1,1,1,1
250922,1,0,0,1
250923,1,0,1,1
250924,0,1,1,0
250925,0,1,0,0
250926,1,0,0,0
250927,1,1,1,1
250928,1,0,1,0
250929,1,0,0,0
250930,1,1,1,1
250931,1,1,1,1
250932,1,1,1,1
250933,1,1,1,1
250934,1,1,1,1
250935,1,1,1,1
250936,1,1,1,1
250937,1,1,1,1
250938,1,1,1,1
250939,1,1,1,1
250940,1,1,1,1
250941,1,1,1,1
250942,1,1,1,0
250943,0,1,0,1
250944,1,0,1,0
250945,1,0,1,0
250946,1,0,0,0
250947,1,1,1,1
250948,1,1,1,1
250949,1,1,1,1
250950,1,0,0,0
250951,1,1,1,1
250952,1,0,0,0
250953,1,1,1,1
250954,1,1,1,1
250955,1,1,1,1
250956,1,0,0,0
250957,1,0,0,0
250958,1,1,1,1
250959,1,1,1,1
250960,1,0,0,0
250961,1,1,1,1
250962,1,0,1,1
250963,1,1,0,0
250964,1,1,1,1
250965,1,1,0,0
250966,1,1,1,1
250967,1,1,1,1
250968,0,1,1,0
250969,1,1,1,1
250970,1,0,0,0
250971,1,1,1,1
250972,1,0,0,0
250973,1,1,1,1
250974,1,1,1,1
250975,1,1,1,1
250976,1,0,0,0
250977,1,0,0,0
250978,1,0,0,0
250979,1,0,0,0
250980,1,0,0,0
250981,1,0,0,0
250982,1,0,0,0
250983,1,1,1,1
250984,1,1,1,1
250985,1,1,1,1
250986,1,0,0,0
250987,1,0,0,0
250988,1,1,1,1
250989,1,1,1,1
250990,1,1,1,1
250991,1,0,0,0
250992,1,1,1,1
250993,1,0,0,0
250994,1,1,1,0
250995,1,1,1,1
250996,1,1,1,1
250997,1,1,1,1
250998,1,1,1,1
250999,1,1,0,0
251000,1,0,0,0
251001,1,0,0,0
251002,1,0,0,0
251003,1,1,1,1
251004,1,1,0,0
251005,1,0,0,0
251006,1,1,1,1
251007,1,1,1,1
251008,1,1,1,1
251009,0,1,1,1
251010,1,1,1,1
251011,1,1,1,1
251012,0,1,1,1
251013,1,1,1,1
251014,1,0,0,0
251015,1,0,0,0
251016,1,0,0,0
251017,1,1,0,1
251018,1,0,1,1
251019,1,1,1,1
251020,1,1,1,1
251021,1,0,0,0
251022,1,1,1,1
251023,1,0,1,0
251024,1,0,0,0
251025,1,1,1,1
251026,1,0,0,1
251027,1,1,1,0
251028,0,1,0,0
251029,1,1,1,1
251030,1,1,1,1
251031,1,1,1,1
251032,1,0,0,0
251033,1,0,0,0
251034,1,0,0,0
251035,1,1,1,1
251036,0,1,1,1
251037,1,0,1,0
251038,1,0,0,0
251039,1,1,1,1
251040,1,1,1,1
251041,1,1,1,1
251042,1,0,0,0
251043,1,1,1,1
251044,1,1,1,1
251045,1,0,0,0
251046,1,1,1,1
251047,1,1,1,1
251048,1,1,1,1
251049,1,1,1,1
251050,1,1,1,1
251051,0,1,1,0
251052,1,0,0,1
251053,1,1,1,0
251054,1,1,1,1
251055,1,1,1,1
251056,0,0,1,1
251057,1,1,1,1
251058,1,0,0,0
251059,1,0,0,0
251060,1,0,0,0
251061,1,1,1,1
251062,1,1,0,0
251063,0,1,1,0
251064,0,1,0,1
251065,0,0,0,1
251066,1,0,0,0
251067,1,1,1,1
251068,1,1,1,1
251069,1,1,1,1
251070,1,1,1,1
251071,1,1,1,1
251072,1,0,0,0
251073,1,1,1,1
251074,1,1,1,1
251075,1,0,0,0
251076,1,0,0,1
251077,1,1,1,0
251078,1,0,0,0
251079,1,0,0,0
251080,1,1,1,1
251081,1,1,1,1
251082,1,1,1,1
251083,1,1,1,1
251084,1,0,0,0
251085,1,0,0,0
251086,1,1,1,1
251087,1,1,1,1
251088,1,1,1,1
251089,1,0,1,1
251090,1,1,1,1
251091,1,1,0,1
251092,1,1,1,1
251093,1,1,0,1
251094,1,1,1,1
251095,1,0,0,0
251096,1,0,0,0
251097,1,0,0,0
251098,1,0,0,0
251099,1,1,1,1
251100,1,0,0,0
251101,1,0,0,0
251102,1,1,1,1
251103,1,1,1,1
251104,1,1,1,1
251105,1,1,1,1
251106,1,1,1,1
251107,1,0,0,0
251108,1,0,0,0
251109,1,0,0,0
251110,1,1,1,1
251111,1,0,0,1
251112,1,1,1,1
251113,1,1,1,1
251114,0,1,1,1
251115,1,0,0,0
251116,1,1,1,0
251117,1,1,1,1
251118,1,1,1,1
251119,1,1,1,1
251120,1,1,1,1
251121,1,1,1,1
251122,1,1,1,1
251123,1,1,1,1
251124,1,0,0,0
251125,1,1,1,1
251126,1,1,1,1
251127,1,1,1,1
251128,1,1,1,1
251129,1,1,1,1
251130,1,1,1,1
251131,1,1,1,1
251132,0,1,1,0
251133,1,1,1,1
251134,1,1,1,1
251135,0,1,0,1
251136,1,0,0,0
251137,1,0,0,0
251138,1,0,1,0
251139,1,1,1,1
251140,1,1,1,1
251141,1,1,1,1
251142,1,1,1,1
251143,1,1,1,1
251144,1,1,1,1
251145,1,1,1,1
251146,1,1,1,1
251147,1,1,1,1
251148,1,1,1,1
251149,1,1,1,1
251150,1,1,0,1
251151,1,1,1,1
251152,1,1,1,1
251153,1,1,1,1
251154,1,1,1,1
251155,1,0,0,0
251156,1,0,1,1
251157,1,1,1,0
251158,1,0,0,1
251159,1,0,0,1
251160,0,0,0,1
251161,0,0,0,1
251162,1,0,0,0
251163,1,1,1,1
251164,1,0,1,1
251165,0,1,1,0
251166,0,0,1,0
251167,1,1,1,1
251168,1,1,1,1
251169,0,1,1,1
251170,1,1,1,1
251171,0,1,1,1
251172,0,1,0,0
251173,1,0,0,0
251174,1,1,1,0
251175,1,1,1,0
251176,0,0,0,1
251177,1,1,1,1
251178,1,1,1,1
251179,1,1,1,1
251180,1,1,1,1
251181,1,1,1,1
251182,1,1,1,1
251183,1,1,1,1
251184,1,1,1,1
251185,1,1,1,1
251186,1,0,0,0
251187,1,1,1,1
251188,1,1,0,1
251189,1,1,0,1
251190,1,0,0,0
251191,0,0,0,1
251192,0,1,0,0
251193,0,0,0,1
251194,1,0,0,0
251195,0,1,0,0
251196,1,1,1,1
251197,1,0,0,0
251198,1,1,1,1
251199,1,1,1,1
251200,1,0,0,0
251201,1,1,1,1
251202,1,0,0,0
251203,1,0,0,0
251204,1,1,1,1
251205,1,1,1,1
251206,1,0,0,0
251207,1,0,0,0
251208,1,1,1,1
251209,1,1,1,0
251210,1,0,0,0
251211,1,0,0,0
251212,0,1,1,1
251213,1,1,0,0
251214,1,0,0,0
251215,1,1,1,1
251216,1,0,0,0
251217,1,0,0,0
251218,1,1,1,1
251219,1,1,1,1
251220,1,1,1,1
251221,1,0,0,0
251222,1,1,0,1
251223,1,0,0,0
251224,1,1,1,1
251225,1,1,1,1
251226,1,0,1,1
251227,1,1,1,1
251228,1,1,0,0
251229,0,1,0,1
251230,0,1,0,1
251231,0,0,1,1
251232,1,0,0,0
251233,1,1,1,1
251234,1,1,1,1
251235,1,1,1,1
251236,1,1,0,0
251237,1,1,1,1
251238,1,1,1,1
251239,1,1,1,1
251240,1,0,1,0
251241,1,1,1,1
251242,1,1,1,1
251243,1,1,1,1
251244,1,1,1,1
251245,1,1,1,1
251246,1,1,0,1
251247,1,1,0,1
251248,1,1,0,1
251249,0,1,0,1
251250,1,1,1,1
251251,1,0,0,0
251252,1,1,1,1
251253,1,1,1,1
251254,1,0,0,0
251255,1,1,1,1
251256,1,0,0,0
251257,1,1,1,1
251258,1,0,0,0
251259,1,1,1,1
251260,1,1,1,1
251261,1,1,1,1
251262,1,0,0,0
251263,1,0,0,0
251264,1,1,1,1
251265,1,1,1,1
251266,1,0,0,0
251267,1,0,0,1
251268,1,1,1,1
251269,1,1,1,1
251270,1,1,1,1
251271,1,0,0,0
251272,1,0,0,0
251273,1,1,1,1
251274,1,1,1,1
251275,1,1,0,0
251276,1,0,0,0
251277,1,0,1,0
251278,1,0,0,0
251279,1,1,1,1
251280,1,0,0,0
251281,1,0,0,0
251282,1,1,0,0
251283,1,1,1,1
251284,1,0,0,0
251285,1,0,1,0
251286,1,0,0,0
251287,1,1,1,1
251288,1,0,0,0
251289,1,0,0,0
251290,1,0,0,0
251291,1,1,1,1
251292,1,0,0,0
251293,1,0,0,0
251294,1,0,0,0
251295,1,0,0,0
251296,1,1,1,1
251297,1,1,1,1
251298,0,1,1,1
251299,1,1,1,1
251300,1,1,1,1
251301,0,1,1,1
251302,1,0,0,0
251303,1,0,0,0
251304,1,0,0,0
251305,1,0,0,0
251306,1,0,0,0
251307,1,1,1,1
251308,1,1,0,0
251309,1,1,1,1
251310,1,1,1,1
251311,1,0,0,0
251312,1,1,1,1
251313,1,0,1,0
251314,1,1,1,1
251315,1,1,1,1
251316,1,1,1,1
251317,0,1,0,1
251318,1,1,1,1
251319,1,1,1,1
251320,1,1,1,1
251321,1,1,1,1
251322,1,1,1,1
251323,1,0,0,0
251324,1,0,0,0
251325,1,1,1,1
251326,1,1,1,1
251327,1,1,1,1
251328,1,0,1,0
251329,1,0,1,1
251330,1,0,0,0
251331,1,1,0,1
251332,1,0,0,0
251333,1,1,1,1
251334,1,1,1,0
251335,1,1,1,1
251336,1,0,1,1
251337,1,1,1,1
251338,0,1,1,1
251339,0,1,0,1
251340,1,0,1,0
251341,1,0,0,0
251342,1,0,0,0
251343,1,0,0,0
251344,0,1,1,1
251345,1,0,1,0
251346,1,0,0,0
251347,1,1,1,1
251348,1,0,1,0
251349,1,1,1,1
251350,1,1,1,1
251351,1,1,1,1
251352,1,1,1,1
251353,1,0,1,0
251354,1,0,0,0
251355,1,1,1,1
251356,1,1,1,1
251357,1,1,1,1
251358,1,1,1,1
251359,1,1,1,1
251360,1,0,0,0
251361,1,0,0,0
251362,1,1,1,1
251363,1,1,1,1
251364,1,1,1,1
251365,1,1,1,1
251366,1,1,1,1
251367,1,0,0,0
251368,1,1,1,1
251369,1,0,0,0
251370,1,0,0,0
251371,1,1,1,1
251372,1,1,1,0
251373,1,0,0,0
251374,1,1,1,1
251375,1,1,1,1
251376,1,1,1,1
251377,1,1,1,1
251378,1,1,1,1
251379,1,1,1,1
251380,1,1,0,0
251381,1,0,0,0
251382,1,1,1,1
251383,1,1,1,1
251384,1,1,1,1
251385,1,1,1,1
251386,1,0,0,0
251387,1,1,1,1
251388,1,0,0,0
251389,1,1,1,1
251390,1,1,1,1
251391,1,0,1,0
251392,1,0,0,0
251393,1,1,1,1
251394,1,1,1,1
251395,1,1,1,1
251396,1,1,1,1
251397,1,1,1,1
251398,1,0,0,0
251399,1,1,1,1
251400,1,0,0,0
251401,1,1,1,0
251402,1,1,0,0
251403,1,0,0,0
251404,1,1,0,1
251405,1,1,0,1
251406,1,1,0,0
251407,0,1,1,0
251408,1,0,1,0
251409,0,1,1,0
251410,0,1,0,1
251411,1,1,0,1
251412,1,0,0,0
251413,1,0,0,1
251414,1,1,1,1
251415,1,1,1,1
251416,1,1,1,1
251417,1,1,1,1
251418,1,1,1,1
251419,1,0,1,0
251420,1,0,0,0
251421,1,1,1,1
251422,1,1,1,0
251423,1,1,1,1
251424,1,1,1,1
251425,1,1,0,1
251426,1,1,1,1
251427,1,0,0,0
251428,1,1,1,1
251429,1,1,1,1
251430,1,0,0,0
251431,1,0,0,0
251432,1,1,1,1
251433,1,1,1,1
251434,1,1,1,1
251435,1,0,0,0
251436,1,1,1,1
251437,1,1,1,1
251438,1,1,1,1
251439,1,1,1,1
251440,1,1,1,1
251441,1,0,0,0
251442,1,1,1,1
251443,0,1,1,1
251444,0,1,1,0
251445,1,1,1,1
251446,0,1,0,1
251447,1,1,1,1
251448,1,1,1,1
251449,1,1,1,1
251450,1,1,1,1
251451,1,1,1,1
251452,1,1,1,1
251453,1,0,0,0
251454,1,0,0,0
251455,1,1,1,1
251456,1,1,1,1
251457,1,1,1,1
251458,1,1,1,1
251459,1,1,1,1
251460,1,1,1,1
251461,1,1,1,1
251462,1,1,1,1
251463,1,0,0,0
251464,1,0,0,0
251465,1,0,0,0
251466,1,1,1,1
251467,1,1,1,1
251468,1,1,1,1
251469,1,0,0,0
251470,1,1,0,1
251471,1,1,1,1
251472,1,1,1,1
251473,1,1,1,1
251474,1,0,0,0
251475,1,1,1,1
251476,1,0,0,0
251477,1,1,1,1
251478,1,1,0,1
251479,1,0,0,0
251480,1,1,0,1
251481,1,1,0,1
251482,1,1,1,1
251483,1,1,1,1
251484,1,0,0,0
251485,1,0,0,0
251486,1,0,0,0
251487,1,1,1,1
251488,1,1,1,1
251489,1,1,1,1
251490,1,1,1,1
251491,0,1,0,1
251492,1,0,0,0
251493,1,1,1,1
251494,1,1,1,1
251495,1,0,0,0
251496,1,1,1,1
251497,1,1,1,1
251498,1,1,1,1
251499,1,1,1,1
251500,1,1,1,1
251501,1,1,1,1
251502,1,1,1,1
251503,1,0,1,0
251504,0,1,0,1
251505,1,1,1,1
251506,1,0,0,0
251507,1,1,1,1
251508,1,1,1,1
251509,1,1,1,1
251510,1,1,1,1
251511,1,0,0,1
251512,1,0,1,0
251513,1,1,0,0
251514,1,1,1,1
251515,1,1,1,1
251516,1,1,1,1
251517,1,1,1,1
251518,1,1,1,1
251519,1,1,1,1
